area_type,availability,location,total_sqft,bath,balcony,price,BHK,price_per_sqft,SqftClean,price_per_sqft_new,Availability_Year,Availability_Month,IsOutlier
Built-up  Area,Ready To Move,Rachenahalli,2600.0,3.0,2.0,160.0,3,6153.846153846154,2600.0,6153.846153846154,9999,99,0
Super built-up  Area,20-Dec,Rachenahalli,985.0,2.0,1.0,50.17,2,5093.401015228426,985.0,5093.401015228426,2020,12,0
Super built-up  Area,Ready To Move,Rachenahalli,1050.0,2.0,2.0,52.71,2,5020.0,1050.0,5020.0,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1295.0,2.0,2.0,43.9,2,3389.96138996139,1295.0,3389.96138996139,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1145.0,2.0,2.0,45.79,2,3999.126637554585,1145.0,3999.126637554585,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1419.0,2.0,2.0,48.1,2,3389.711064129669,1419.0,3389.7110641296686,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1295.0,2.0,1.0,55.47,2,4283.397683397683,1295.0,4283.397683397683,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1133.0,2.0,1.0,49.07,2,4330.979699911739,1133.0,4330.979699911739,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1090.0,2.0,1.0,42.0,2,3853.211009174312,1090.0,3853.211009174312,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1260.0,2.0,1.0,67.39,2,5348.412698412699,1260.0,5348.412698412699,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1141.0,2.0,2.0,38.55,2,3378.615249780893,1141.0,3378.6152497808935,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1140.0,2.0,1.0,49.39,2,4332.456140350877,1140.0,4332.456140350877,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1303.0,2.0,2.0,55.79,2,4281.657712970069,1303.0,4281.657712970069,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,600.0,1.0,1.0,22.0,1,3666.6666666666665,600.0,3666.6666666666665,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1278.0,2.0,1.0,53.76,3,4206.572769953052,1278.0,4206.572769953052,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,500.0,1.0,1.0,25.0,1,5000.0,500.0,5000.0,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1143.0,2.0,2.0,38.65,2,3381.4523184601926,1143.0,3381.4523184601926,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1610.0,3.0,2.0,74.0,3,4596.273291925466,1610.0,4596.273291925466,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1105.0,2.0,1.0,65.0,2,5882.35294117647,1105.0,5882.35294117647,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1258.0,2.0,1.0,63.53,2,5050.079491255962,1258.0,5050.079491255962,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1128.0,2.0,2.0,38.24,2,3390.0709219858154,1128.0,3390.0709219858154,9999,99,0
Super built-up  Area,18-Dec,Raja Rajeshwari Nagar,1157.0,2.0,1.0,53.8,2,4649.956784788245,1157.0,4649.956784788245,2018,12,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1185.0,2.0,2.0,47.39,2,3999.15611814346,1185.0,3999.15611814346,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1030.0,2.0,1.0,50.0,2,4854.368932038835,1030.0,4854.368932038835,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1144.0,2.0,2.0,38.55,2,3369.7552447552443,1144.0,3369.7552447552443,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1196.0,2.0,2.0,51.51,2,4306.8561872909695,1196.0,4306.8561872909695,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1570.0,3.0,2.0,88.0,3,5605.095541401274,1570.0,5605.095541401274,9999,99,0
Super built-up  Area,18-Aug,Raja Rajeshwari Nagar,1168.0,2.0,1.0,61.0,2,5222.602739726028,1168.0,5222.602739726028,2018,8,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1306.0,2.0,1.0,55.91,2,4281.010719754977,1306.0,4281.010719754977,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1608.0,3.0,1.0,67.98,3,4227.611940298508,1608.0,4227.611940298508,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1575.0,2.0,2.0,78.0,3,4952.380952380952,1575.0,4952.380952380952,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1200.0,2.0,1.0,35.0,2,2916.6666666666665,1200.0,2916.6666666666665,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1151.0,2.0,2.0,39.02,2,3390.095569070374,1151.0,3390.095569070374,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1570.0,2.0,2.0,65.0,3,4140.127388535032,1570.0,4140.127388535032,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1196.0,2.0,2.0,51.15,2,4276.755852842809,1196.0,4276.755852842809,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1419.0,2.0,2.0,48.0,2,3382.663847780127,1419.0,3382.663847780127,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1295.0,2.0,2.0,70.0,2,5405.405405405405,1295.0,5405.405405405405,9999,99,0
Super built-up  Area,18-Aug,Raja Rajeshwari Nagar,648.0,1.0,1.0,31.75,1,4899.691358024691,648.0,4899.691358024691,2018,8,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1100.0,2.0,1.0,55.0,2,5000.0,1100.0,5000.0,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1140.0,2.0,2.0,38.55,2,3381.578947368421,1140.0,3381.578947368421,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1090.0,2.0,2.0,43.59,2,3999.08256880734,1090.0,3999.0825688073396,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1023.0,2.0,2.0,42.0,2,4105.571847507332,1023.0,4105.571847507332,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1070.0,2.0,1.0,50.0,2,4672.897196261682,1070.0,4672.897196261682,9999,99,0
Plot  Area,Ready To Move,Raja Rajeshwari Nagar,4800.0,8.0,0.0,225.0,8,4687.5,4800.0,4687.5,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1128.0,2.0,1.0,48.79,2,4325.354609929078,1128.0,4325.354609929078,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1267.0,2.0,2.0,42.85,2,3382.004735595896,1267.0,3382.004735595896,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,550.0,1.0,0.0,21.0,1,3818.181818181818,550.0,3818.181818181818,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1120.0,2.0,2.0,37.95,2,3388.3928571428573,1120.0,3388.3928571428573,9999,99,0
Super built-up  Area,18-Jul,Raja Rajeshwari Nagar,1608.0,2.0,2.0,85.0,2,5286.0696517412935,1608.0,5286.0696517412935,2018,7,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1210.0,2.0,2.0,45.0,2,3719.00826446281,1210.0,3719.00826446281,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1240.0,2.0,1.0,53.27,2,4295.967741935484,1240.0,4295.967741935484,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1395.0,2.0,2.0,72.0,3,5161.290322580645,1395.0,5161.290322580645,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1165.0,2.0,1.0,45.0,2,3862.660944206009,1165.0,3862.6609442060085,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1288.0,2.0,1.0,70.0,3,5434.782608695652,1288.0,5434.782608695652,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1120.0,2.0,2.0,37.97,2,3390.178571428572,1120.0,3390.1785714285716,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1140.0,2.0,2.0,38.65,2,3390.3508771929824,1140.0,3390.3508771929824,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1095.0,2.0,1.0,38.33,2,3500.4566210045664,1095.0,3500.4566210045664,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1420.0,2.0,2.0,60.0,3,4225.352112676056,1420.0,4225.352112676056,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1303.0,2.0,2.0,44.17,2,3389.869531849578,1303.0,3389.869531849578,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1185.0,2.0,1.0,40.17,2,3389.8734177215188,1185.0,3389.8734177215188,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1140.0,2.0,1.0,49.27,2,4321.929824561404,1140.0,4321.929824561404,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1095.0,2.0,2.0,38.33,2,3500.4566210045664,1095.0,3500.4566210045664,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1235.0,2.0,1.0,75.0,2,6072.8744939271255,1235.0,6072.8744939271255,9999,99,0
Super built-up  Area,16-Sep,Raja Rajeshwari Nagar,1280.0,3.0,2.0,57.6,3,4500.0,1280.0,4500.0,2016,9,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1303.0,2.0,1.0,55.79,2,4281.657712970069,1303.0,4281.657712970069,9999,99,0
Super built-up  Area,18-May,Raja Rajeshwari Nagar,1162.0,2.0,0.0,65.0,2,5593.803786574871,1162.0,5593.803786574871,2018,5,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1133.0,2.0,2.0,38.41,2,3390.114739629302,1133.0,3390.114739629302,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1151.0,2.0,1.0,49.0,2,4257.167680278019,1151.0,4257.167680278019,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1267.0,2.0,1.0,54.35,2,4289.6606156274665,1267.0,4289.6606156274665,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1100.0,2.0,1.0,50.0,2,4545.454545454545,1100.0,4545.454545454545,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1185.0,2.0,2.0,40.17,2,3389.8734177215188,1185.0,3389.8734177215188,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1306.0,2.0,2.0,44.17,2,3382.08269525268,1306.0,3382.08269525268,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1196.0,2.0,2.0,40.44,2,3381.2709030100336,1196.0,3381.2709030100336,9999,99,0
Super built-up  Area,18-Aug,Raja Rajeshwari Nagar,1178.0,2.0,1.0,75.0,2,6366.723259762309,1178.0,6366.723259762309,2018,8,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1128.0,2.0,2.0,40.0,2,3546.099290780142,1128.0,3546.099290780142,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1151.0,2.0,2.0,39.0,2,3388.357949609036,1151.0,3388.3579496090356,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1525.0,2.0,2.0,99.13,3,6500.327868852459,1525.0,6500.327868852459,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1060.0,2.0,1.0,48.0,2,4528.301886792453,1060.0,4528.301886792453,9999,99,0
Plot  Area,Ready To Move,Raja Rajeshwari Nagar,3900.0,6.0,0.0,195.0,6,5000.0,3900.0,5000.0,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1128.0,2.0,1.0,48.79,2,4325.354609929078,1128.0,4325.354609929078,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1170.0,2.0,3.0,50.0,2,4273.504273504273,1170.0,4273.504273504273,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1185.0,2.0,1.0,51.15,2,4316.455696202532,1185.0,4316.455696202532,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1255.0,2.0,1.0,53.87,2,4292.430278884463,1255.0,4292.4302788844625,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1419.0,2.0,1.0,60.42,2,4257.928118393234,1419.0,4257.928118393234,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1693.0,3.0,1.0,71.38,3,4216.184288245718,1693.0,4216.184288245718,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3600.0,9.0,3.0,240.0,9,6666.666666666667,3600.0,6666.666666666667,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1196.0,2.0,2.0,40.54,2,3389.632107023411,1196.0,3389.632107023411,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1196.0,2.0,2.0,40.54,2,3389.632107023411,1196.0,3389.632107023411,9999,99,0
Super built-up  Area,18-May,Raja Rajeshwari Nagar,1160.0,2.0,1.0,70.0,2,6034.482758620689,1160.0,6034.482758620689,2018,5,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1133.0,2.0,1.0,38.37,2,3386.5842894969105,1133.0,3386.5842894969105,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1140.0,2.0,1.0,48.7,2,4271.929824561404,1140.0,4271.929824561404,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1140.0,2.0,2.0,38.65,2,3390.3508771929824,1140.0,3390.3508771929824,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1140.0,2.0,2.0,38.55,2,3381.578947368421,1140.0,3381.578947368421,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1295.0,2.0,2.0,55.47,2,4283.397683397683,1295.0,4283.397683397683,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1133.0,2.0,2.0,40.0,2,3530.45013239188,1133.0,3530.45013239188,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1550.0,3.0,1.0,86.8,3,5600.0,1550.0,5600.0,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1400.0,2.0,2.0,45.0,2,3214.285714285714,1400.0,3214.285714285714,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1110.0,2.0,1.0,52.0,2,4684.684684684685,1110.0,4684.684684684685,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1580.0,3.0,1.0,83.74,3,5299.999999999999,1580.0,5299.999999999999,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1640.0,3.0,1.0,86.8,3,5292.682926829269,1640.0,5292.682926829269,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1185.0,2.0,1.0,51.15,2,4316.455696202532,1185.0,4316.455696202532,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1295.0,2.0,2.0,43.9,2,3389.96138996139,1295.0,3389.96138996139,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1279.0,2.0,1.0,53.76,3,4203.283815480844,1279.0,4203.283815480844,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1196.0,2.0,2.0,40.54,2,3389.632107023411,1196.0,3389.632107023411,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1240.0,2.0,2.0,40.54,2,3269.3548387096776,1240.0,3269.3548387096776,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1090.0,2.0,1.0,57.0,2,5229.357798165138,1090.0,5229.357798165138,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1240.0,2.0,2.0,42.04,2,3390.322580645161,1240.0,3390.3225806451615,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1757.0,3.0,3.0,98.0,3,5577.689243027889,1757.0,5577.689243027889,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1530.0,3.0,2.0,64.0,3,4183.006535947712,1530.0,4183.006535947712,9999,99,0
Super built-up  Area,18-Dec,Raja Rajeshwari Nagar,1587.0,3.0,1.0,73.8,3,4650.283553875236,1587.0,4650.283553875236,2018,12,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1295.0,2.0,1.0,55.47,2,4283.397683397683,1295.0,4283.397683397683,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1450.0,2.0,1.0,67.0,3,4620.689655172414,1450.0,4620.689655172414,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1090.0,2.0,2.0,57.0,2,5229.357798165138,1090.0,5229.357798165138,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,945.0,2.0,1.0,45.0,2,4761.9047619047615,945.0,4761.9047619047615,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1303.0,2.0,2.0,55.78,2,4280.890253261704,1303.0,4280.890253261704,9999,99,0
Plot  Area,Ready To Move,Raja Rajeshwari Nagar,3450.0,7.0,2.0,225.0,8,6521.739130434783,3450.0,6521.739130434783,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1419.0,2.0,2.0,48.1,2,3389.711064129669,1419.0,3389.7110641296686,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1700.0,2.0,2.0,86.0,3,5058.823529411765,1700.0,5058.823529411765,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1270.0,2.0,2.0,62.0,2,4881.889763779527,1270.0,4881.889763779527,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1250.0,2.0,2.0,68.0,2,5440.0,1250.0,5440.0,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1260.0,2.0,1.0,62.0,3,4920.6349206349205,1260.0,4920.6349206349205,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1196.0,2.0,2.0,40.54,2,3389.632107023411,1196.0,3389.632107023411,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1580.0,2.0,2.0,66.85,3,4231.012658227847,1580.0,4231.012658227847,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1050.0,2.0,2.0,37.0,2,3523.809523809524,1050.0,3523.809523809524,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1021.0,3.0,2.0,59.0,3,5778.648383937317,1021.0,5778.648383937317,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1196.0,2.0,2.0,40.54,2,3389.632107023411,1196.0,3389.632107023411,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1500.0,3.0,2.0,88.0,3,5866.666666666667,1500.0,5866.666666666667,9999,99,0
Super built-up  Area,18-Jul,Raja Rajeshwari Nagar,1168.0,2.0,1.0,66.0,2,5650.684931506849,1168.0,5650.684931506849,2018,7,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1400.0,2.0,2.0,86.0,3,6142.857142857143,1400.0,6142.857142857143,9999,99,0
Super built-up  Area,18-Jul,Raja Rajeshwari Nagar,1157.0,2.0,1.0,65.0,2,5617.977528089888,1157.0,5617.9775280898875,2018,7,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1206.0,2.0,1.0,40.7,2,3374.7927031509125,1206.0,3374.7927031509125,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1000.0,2.0,0.0,50.0,2,5000.0,1000.0,5000.0,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1485.0,2.0,2.0,63.0,3,4242.424242424242,1485.0,4242.424242424242,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1335.0,2.0,1.0,56.0,3,4194.756554307116,1335.0,4194.756554307116,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1255.0,2.0,2.0,42.54,2,3389.641434262948,1255.0,3389.641434262948,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1530.0,3.0,3.0,64.86,3,4239.21568627451,1530.0,4239.21568627451,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1850.0,3.0,1.0,98.0,3,5297.2972972972975,1850.0,5297.2972972972975,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1140.0,2.0,2.0,44.0,2,3859.6491228070176,1140.0,3859.6491228070176,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,6000.0,8.0,3.0,215.0,8,3583.333333333333,6000.0,3583.3333333333335,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1140.0,2.0,2.0,39.0,2,3421.0526315789475,1140.0,3421.0526315789475,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,510.0,1.0,1.0,22.0,1,4313.725490196079,510.0,4313.725490196079,9999,99,0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1187.0,2.0,2.0,40.14,2,3381.6343723673126,1187.0,3381.6343723673126,9999,99,0
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1141.0,2.0,1.0,60.0,2,5258.545135845749,1141.0,5258.545135845749,9999,99,0
Built-up  Area,Ready To Move,Rajaji Nagar,1640.0,3.0,2.0,229.0,3,13963.414634146342,1640.0,13963.414634146342,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,2390.0,3.0,2.0,415.0,3,17364.016736401674,2390.0,17364.016736401674,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,2390.0,3.0,2.0,410.0,3,17154.81171548117,2390.0,17154.81171548117,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,3516.0,4.0,3.0,540.0,4,15358.361774744028,3516.0,15358.361774744028,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,1640.0,3.0,3.0,223.0,3,13597.560975609756,1640.0,13597.560975609756,9999,99,0
Plot  Area,Ready To Move,Rajaji Nagar,1800.0,4.0,0.0,324.0,6,18000.0,1800.0,18000.0,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,3526.0,4.0,1.0,558.0,4,15825.2977878616,3526.0,15825.2977878616,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,1800.0,3.0,3.0,260.0,3,14444.444444444443,1800.0,14444.444444444445,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,1640.0,3.0,2.0,241.0,3,14695.121951219511,1640.0,14695.121951219513,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,1370.0,2.0,1.0,170.0,2,12408.759124087592,1370.0,12408.759124087592,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,2409.0,3.0,2.0,360.0,3,14943.9601494396,2409.0,14943.960149439601,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,1718.0,3.0,2.0,288.0,2,16763.678696158324,1718.0,16763.678696158324,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,2386.0,3.0,0.0,334.0,3,13998.323554065382,2386.0,13998.323554065382,9999,99,0
Plot  Area,Ready To Move,Rajaji Nagar,1200.0,2.0,0.0,150.0,2,12500.0,1200.0,12500.0,9999,99,0
Plot  Area,Ready To Move,Rajaji Nagar,1160.0,1.0,0.0,163.0,2,14051.724137931034,1160.0,14051.724137931034,9999,99,0
Built-up  Area,Ready To Move,Rajaji Nagar,660.0,1.0,0.0,75.0,1,11363.636363636364,660.0,11363.636363636364,9999,99,0
Built-up  Area,Ready To Move,Rajaji Nagar,1440.0,2.0,2.0,170.0,2,11805.555555555557,1440.0,11805.555555555555,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,2448.0,3.0,2.0,400.0,3,16339.869281045752,2448.0,16339.869281045752,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,1440.0,2.0,2.0,185.0,2,12847.222222222224,1440.0,12847.222222222223,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,1640.0,3.0,3.0,230.0,3,14024.39024390244,1640.0,14024.390243902439,9999,99,0
Super built-up  Area,Ready To Move,Rajaji Nagar,1800.0,2.0,2.0,250.0,3,13888.888888888889,1800.0,13888.888888888889,9999,99,0
